       actor_loss  value_loss  advantages
84786         0.1       166.3         1.6
84787         0.1       110.8         1.1
84788         0.1        86.0         0.4
84789         0.1        96.0         0.2
84790         0.1       166.1         0.6
84791         0.1       195.3         1.1
84792         0.2       245.4         1.5
84793         0.1        68.9        -1.1
84794         0.1       154.6         0.6
84795         0.1       202.4        -0.0
84796         0.1       117.7        -1.4
84797         0.1        97.3        -0.7
84798         0.3        10.8        -2.2
84799         0.3         9.8        -1.8
84800         0.2       280.9         1.2
84801         0.3         5.9        -1.2
84802         0.3         6.4        -1.4
84803         0.1        87.6        -0.5
84804         0.3        10.0        -1.3
84805         0.2       252.8         1.8
84806         0.2        94.5        -0.3
84807         0.2        96.8         0.4
84808         0.1       179.4         1.8
84809         0.3        13.2        -1.1
84810         0.1        63.4         0.4
84811         0.3        12.0        -0.6
84812         0.3        11.1        -0.6
84813         0.3        13.1        -0.7
84814         0.3         7.2        -0.3
84815         0.3        11.5        -0.8
84816         0.1        70.2         0.3
84817         0.3         6.9        -0.5
84818         0.1       164.0         1.7
84819         0.1        75.6         0.8
84820         0.3        10.7        -0.9
84821         0.3         6.9        -0.9
84822         0.1       164.7         1.9
84823         0.1       153.8         1.3
84824         0.3         7.3        -0.8
84825         0.1       135.9         1.7
84826         0.1        68.6        -0.2
84827         0.3         9.0        -1.0
84828         0.1       104.0         0.3
84829         0.1        98.3         0.3
84830         0.1        74.4        -0.3
84831         0.1       173.4         0.6
84832         0.3         7.8        -1.4
84833         0.3         6.0        -1.0
84834         0.3        12.2        -1.9
84835         0.3         3.9        -0.7
84836         0.1       177.7         1.5
84837         0.3         7.1        -0.6
84838         0.3         5.0        -0.1
84839         0.1        63.8         0.6
84840         0.3         8.5        -1.0
84841         0.3         3.9        -0.4
84842         0.1        68.9         0.2
84843         0.1        66.8         0.7
84844         0.2       225.2         2.7
84845         0.3         7.2        -0.2
84846         0.1       181.1         1.7
84847         0.3         6.4         0.1
84848         0.3         3.9        -0.0
84849         0.1        77.7         0.6
84850         0.1       165.6         1.8
84851         0.3         6.4        -0.6
84852         0.2       326.4         3.6
84853         0.1        88.0        -0.2
84854         0.3         5.9        -1.3
84855         0.3         7.5        -1.3
84856         0.1        80.6        -0.5
84857         0.1       187.6         1.4
84858         0.1       127.8         0.3
84859         0.2        91.1        -0.7
84860         0.3         7.5        -1.3
84861         0.3         8.3        -1.4
84862         0.2       148.6         0.3
84863         0.1       132.5         0.4
84864         0.3        11.0        -1.9
84865         0.1       205.5         0.6
84866         0.3        10.8        -1.6
84867         0.1       108.0        -0.8
84868         0.1        94.8         0.0
84869         0.1       190.0         1.3
84870         0.1        84.9         0.4
84871         0.2       288.5         2.1
84872         0.3         7.5        -1.4
84873         0.1       159.4         0.8
84874         0.3         5.2        -1.0
84875         0.1       103.7         0.3
84876         0.1       182.0         1.5
84877         0.1       127.9         0.3
84878         0.1       104.7        -0.5
84879         0.3         7.2        -1.4
84880         0.3         9.2        -1.5
84881         0.1       140.9         0.0
84882         0.1       218.5         1.6
84883         0.1       107.1         0.1
84884         0.1       129.0         0.1
84885         0.1       210.5         1.4
84886         0.1        76.0        -0.2
84887         0.1        69.6        -0.7
84888         0.1       127.6        -0.6
84889         0.2       169.3         0.4
84890         0.1       196.7         1.3
84891         0.1       191.5         0.3
84892         0.3         8.2        -1.8
84893         0.2        72.6        -1.0
84894         0.1       109.2        -0.5
84895         0.2       300.4         2.8
84896         0.1        69.9        -0.6
84897         0.1        77.1        -0.3
84898         0.1        69.7        -0.5
84899         0.2       305.0         2.1
84900         0.3        11.2        -1.8
84901         0.3         9.2        -1.9
84902         0.2       176.5         0.7
84903         0.2       355.5         3.4
84904         0.1        82.3        -0.7
84905         0.1        87.9        -0.2
84906         0.2       187.3         0.6
84907         0.1        86.5        -0.4
84908         0.3        10.2        -1.6
84909         0.1       103.4        -0.6
84910         0.2       282.5         2.4
84911         0.1       219.0         1.2
84912         0.1        87.2        -1.2
84913         0.3        10.0        -1.4
84914         0.2        78.9        -0.8
84915         0.1       245.7         1.3
84916         0.3        10.4        -1.5
84917         0.2       184.7         1.6
84918         0.3         8.1        -1.3
84919         0.3        10.7        -1.8
84920         0.1        92.0        -0.3
84921         0.2        63.1        -0.2
84922         0.3         8.0        -1.4
84923         0.3         8.2        -0.9
84924         0.3         5.8        -0.2
84925         0.2       160.1         1.6
84926         0.2       379.6         3.9
84927         0.1       112.9         0.9
84928         0.1        89.5         0.9
84929         0.2        78.6        -0.1
84930         0.1       204.4         2.1
84931         0.2       198.6         1.8
84932         0.3        11.0        -1.7
84933         0.2       209.9         0.8
84934         0.2       244.9         1.7
84935         0.1       126.9        -0.2
84936         0.1       191.0         0.6
84937         0.3        11.1        -2.2
84938         0.3        10.0        -2.3
84939         0.1       104.8        -1.2
84940         0.2       252.0         1.7
84941         0.2       313.6         2.6
84942         0.2        66.3        -1.2
84943         0.1        84.8        -1.0
84944         0.2       206.1         0.3
84945         0.3        16.3        -2.3
84946         0.1       123.0        -0.4
84947         0.2        84.2        -1.1
84948         0.3        10.7        -1.8
84949         0.1       104.5         0.1
84950         0.1       117.0        -0.5
84951         0.2        68.5        -0.2
84952         0.1        84.9        -0.4
84953         0.3         7.2        -1.0
84954         0.3         8.5        -0.8
84955         0.1       184.3         1.8
84956         0.3         8.4        -1.0
84957         0.1        88.2         0.4
84958         0.3         9.6        -0.8
